  0.74914902E-01 -0.27535510E+01
  0.75720438E-01 -0.27535510E+01
  0.76525975E-01 -0.27535510E+01
  0.77331511E-01 -0.27535510E+01
  0.78137048E-01 -0.27535510E+01
  0.78942585E-01 -0.27535510E+01
  0.79748121E-01 -0.27535510E+01
  0.80553658E-01 -0.27535510E+01
  
  0.00000000E+00 -0.20708483E+01
  0.80553658E-03 -0.20708483E+01
  0.16110732E-02 -0.20708483E+01
  0.24166097E-02 -0.20708483E+01
  0.32221463E-02 -0.20708483E+01
  0.40276829E-02 -0.20708483E+01
  0.48332195E-02 -0.20708483E+01
  0.56387560E-02 -0.20708483E+01
  0.64442926E-02 -0.20708483E+01
  0.72498292E-02 -0.20708483E+01
  0.80553658E-02 -0.20708483E+01
  0.88609024E-02 -0.20708483E+01
  0.96664389E-02 -0.20708483E+01
  0.10471976E-01 -0.20708483E+01
  0.11277512E-01 -0.20708483E+01
  0.12083049E-01 -0.20708483E+01
  0.12888585E-01 -0.20708483E+01
  0.13694122E-01 -0.20708483E+01
  0.14499658E-01 -0.20708483E+01
  0.15305195E-01 -0.20708483E+01
  0.16110732E-01 -0.20708483E+01
  0.16916268E-01 -0.20708483E+01
  0.17721805E-01 -0.20708483E+01
  0.18527341E-01 -0.20708483E+01
  0.19332878E-01 -0.20708483E+01
  0.20138414E-01 -0.20708483E+01
  0.20943951E-01 -0.20708483E+01
  0.21749488E-01 -0.20708483E+01
  0.22555024E-01 -0.20708483E+01
  0.23360561E-01 -0.20708483E+01
  0.24166097E-01 -0.20708483E+01
  0.24971634E-01 -0.20708483E+01
  0.25777170E-01 -0.20708483E+01
  0.26582707E-01 -0.20708483E+01
  0.27388244E-01 -0.20708483E+01
  0.28193780E-01 -0.20708483E+01
  0.28999317E-01 -0.20708483E+01
  0.29804853E-01 -0.20708483E+01
  0.30610390E-01 -0.20708483E+01
  0.31415927E-01 -0.20708483E+01
  0.32221463E-01 -0.20708483E+01
  0.33027000E-01 -0.20708483E+01
  0.33832536E-01 -0.20708483E+01
  0.34638073E-01 -0.20708483E+01
  0.35443609E-01 -0.20708483E+01
  0.36249146E-01 -0.20708483E+01
  0.37054683E-01 -0.20708483E+01
  0.37860219E-01 -0.20708483E+01
  0.38665756E-01 -0.20708483E+01
  0.39471292E-01 -0.20708483E+01
  0.40276829E-01 -0.20708483E+01
  0.41082365E-01 -0.20708483E+01
  0.41887902E-01 -0.20708483E+01
  0.42693439E-01 -0.20708483E+01
  0.43498975E-01 -0.20708483E+01
  0.44304512E-01 -0.20708483E+01
  0.45110048E-01 -0.20708483E+01
  0.45915585E-01 -0.20708483E+01
  0.46721122E-01 -0.20708483E+01
  0.47526658E-01 -0.20708483E+01
  0.48332195E-01 -0.20708483E+01
  0.49137731E-01 -0.20708483E+01
  0.49943268E-01 -0.20708483E+01
  0.50748804E-01 -0.20708483E+01
  0.51554341E-01 -0.20708483E+01
  0.52359878E-01 -0.20708483E+01
  0.53165414E-01 -0.20708483E+01
  0.53970951E-01 -0.20708483E+01
  0.54776487E-01 -0.20708483E+01
  0.55582024E-01 -0.20708483E+01
  0.56387560E-01 -0.20708483E+01
  0.57193097E-01 -0.20708483E+01
  0.57998634E-01 -0.20708483E+01
  0.58804170E-01 -0.20708483E+01
  0.59609707E-01 -0.20708483E+01
  0.60415243E-01 -0.20708483E+01
  0.61220780E-01 -0.20708483E+01
  0.62026316E-01 -0.20708483E+01
  0.62831853E-01 -0.20708483E+01
  0.63637390E-01 -0.20708483E+01
  0.64442926E-01 -0.20708483E+01
  0.65248463E-01 -0.20708483E+01
  0.66053999E-01 -0.20708483E+01
  0.66859536E-01 -0.20708483E+01
  0.67665073E-01 -0.20708483E+01
  0.68470609E-01 -0.20708483E+01
  0.69276146E-01 -0.20708483E+01
  0.70081682E-01 -0.20708483E+01
  0.70887219E-01 -0.20708483E+01
  0.71692755E-01 -0.20708483E+01
  0.72498292E-01 -0.20708483E+01
  0.73303829E-01 -0.20708483E+01
  0.74109365E-01 -0.20708483E+01
  0.74914902E-01 -0.20708483E+01
  0.75720438E-01 -0.20708483E+01
  0.76525975E-01 -0.20708483E+01
  0.77331511E-01 -0.20708483E+01
  0.78137048E-01 -0.20708483E+01
  0.78942585E-01 -0.20708483E+01
  0.79748121E-01 -0.20708483E+01
  0.80553658E-01 -0.20708483E+01
  
  0.00000000E+00 -0.20708481E+01
  0.80553658E-03 -0.20708481E+01
  0.16110732E-02 -0.20708481E+01
  0.24166097E-02 -0.20708481E+01
  0.32221463E-02 -0.20708481E+01
  0.40276829E-02 -0.20708481E+01
  0.48332195E-02 -0.20708481E+01
  0.56387560E-02 -0.20708481E+01
  0.64442926E-02 -0.20708481E+01
  0.72498292E-02 -0.20708481E+01
  0.80553658E-02 -0.20708481E+01
  0.88609024E-02 -0.20708481E+01
  0.96664389E-02 -0.20708481E+01
  0.10471976E-01 -0.20708481E+01
  0.11277512E-01 -0.20708481E+01
  0.12083049E-01 -0.20708481E+01
  0.12888585E-01 -0.20708481E+01
  0.13694122E-01 -0.20708481E+01
  0.14499658E-01 -0.20708481E+01
  0.15305195E-01 -0.20708481E+01
  0.16110732E-01 -0.20708481E+01
  0.16916268E-01 -0.20708481E+01
  0.17721805E-01 -0.20708481E+01
  0.18527341E-01 -0.20708481E+01
  0.19332878E-01 -0.20708481E+01
  0.20138414E-01 -0.20708481E+01
  0.20943951E-01 -0.20708481E+01
  0.21749488E-01 -0.20708481E+01
  0.22555024E-01 -0.20708481E+01
  0.23360561E-01 -0.20708481E+01
  0.24166097E-01 -0.20708481E+01
  0.24971634E-01 -0.20708481E+01
  0.25777170E-01 -0.20708481E+01
  0.26582707E-01 -0.20708481E+01
  0.27388244E-01 -0.20708481E+01
  0.28193780E-01 -0.20708481E+01
  0.28999317E-01 -0.20708481E+01
  0.29804853E-01 -0.20708481E+01
  0.30610390E-01 -0.20708481E+01
  0.31415927E-01 -0.20708481E+01
  0.32221463E-01 -0.20708481E+01
  0.33027000E-01 -0.20708481E+01
  0.33832536E-01 -0.20708481E+01
  0.34638073E-01 -0.20708481E+01
  0.35443609E-01 -0.20708481E+01
  0.36249146E-01 -0.20708481E+01
  0.37054683E-01 -0.20708481E+01
  0.37860219E-01 -0.20708481E+01
  0.38665756E-01 -0.20708481E+01
  0.39471292E-01 -0.20708481E+01
  0.40276829E-01 -0.20708481E+01
  0.41082365E-01 -0.20708481E+01
  0.41887902E-01 -0.20708481E+01
  0.42693439E-01 -0.20708481E+01
  0.43498975E-01 -0.20708481E+01
  0.44304512E-01 -0.20708481E+01
  0.45110048E-01 -0.20708481E+01
  0.45915585E-01 -0.20708481E+01
  0.46721122E-01 -0.20708481E+01
  0.47526658E-01 -0.20708481E+01
  0.48332195E-01 -0.20708481E+01
  0.49137731E-01 -0.20708481E+01
  0.49943268E-01 -0.20708481E+01
  0.50748804E-01 -0.20708481E+01
  0.51554341E-01 -0.20708481E+01
  0.52359878E-01 -0.20708481E+01
  0.53165414E-01 -0.20708481E+01
  0.53970951E-01 -0.20708481E+01
  0.54776487E-01 -0.20708481E+01
  0.55582024E-01 -0.20708481E+01
  0.56387560E-01 -0.20708481E+01
  0.57193097E-01 -0.20708481E+01
  0.57998634E-01 -0.20708481E+01
  0.58804170E-01 -0.20708481E+01
  0.59609707E-01 -0.20708481E+01
  0.60415243E-01 -0.20708481E+01
  0.61220780E-01 -0.20708481E+01
  0.62026316E-01 -0.20708481E+01
  0.62831853E-01 -0.20708481E+01
  0.63637390E-01 -0.20708481E+01
  0.64442926E-01 -0.20708481E+01
  0.65248463E-01 -0.20708481E+01
  0.66053999E-01 -0.20708481E+01
  0.66859536E-01 -0.20708481E+01
  0.67665073E-01 -0.20708481E+01
  0.68470609E-01 -0.20708481E+01
  0.69276146E-01 -0.20708481E+01
  0.70081682E-01 -0.20708481E+01
  0.70887219E-01 -0.20708481E+01
  0.71692755E-01 -0.20708481E+01
  0.72498292E-01 -0.20708481E+01
  0.73303829E-01 -0.20708481E+01
  0.74109365E-01 -0.20708481E+01
  0.74914902E-01 -0.20708481E+01
  0.75720438E-01 -0.20708481E+01
  0.76525975E-01 -0.20708481E+01
  0.77331511E-01 -0.20708481E+01
  0.78137048E-01 -0.20708481E+01
  0.78942585E-01 -0.20708481E+01
  0.79748121E-01 -0.20708481E+01
  0.80553658E-01 -0.20708481E+01
  
  0.00000000E+00 -0.12225825E+01
  0.80553658E-03 -0.12225825E+01
  0.16110732E-02 -0.12225825E+01
  0.24166097E-02 -0.12225825E+01
  0.32221463E-02 -0.12225825E+01
  0.40276829E-02 -0.12225825E+01
  0.48332195E-02 -0.12225825E+01
  0.56387560E-02 -0.12225825E+01
  0.64442926E-02 -0.12225825E+01
  0.72498292E-02 -0.12225825E+01
  0.80553658E-02 -0.12225825E+01
  0.88609024E-02 -0.12225825E+01
  0.96664389E-02 -0.12225825E+01
  0.10471976E-01 -0.12225825E+01
  0.11277512E-01 -0.12225825E+01
  0.12083049E-01 -0.12225825E+01
  0.12888585E-01 -0.12225825E+01
  0.13694122E-01 -0.12225825E+01
  0.14499658E-01 -0.12225825E+01
  0.15305195E-01 -0.12225825E+01
  0.16110732E-01 -0.12225825E+01
  0.16916268E-01 -0.12225825E+01
  0.17721805E-01 -0.12225825E+01
  0.18527341E-01 -0.12225825E+01
  0.19332878E-01 -0.12225825E+01
  0.20138414E-01 -0.12225825E+01
  0.20943951E-01 -0.12225825E+01
  0.21749488E-01 -0.12225825E+01
  0.22555024E-01 -0.12225825E+01
  0.23360561E-01 -0.12225825E+01
  0.24166097E-01 -0.12225825E+01
  0.24971634E-01 -0.12225825E+01
  0.25777170E-01 -0.12225825E+01
  0.26582707E-01 -0.12225825E+01
  0.27388244E-01 -0.12225825E+01
  0.28193780E-01 -0.12225825E+01
  0.28999317E-01 -0.12225825E+01
  0.29804853E-01 -0.12225825E+01
  0.30610390E-01 -0.12225825E+01
  0.31415927E-01 -0.12225825E+01
  0.32221463E-01 -0.12225825E+01
  0.33027000E-01 -0.12225825E+01
  0.33832536E-01 -0.12225825E+01
  0.34638073E-01 -0.12225825E+01
  0.35443609E-01 -0.12225825E+01
  0.36249146E-01 -0.12225825E+01
  0.37054683E-01 -0.12225825E+01
  0.37860219E-01 -0.12225825E+01
  0.38665756E-01 -0.12225825E+01
  0.39471292E-01 -0.12225825E+01
  0.40276829E-01 -0.12225825E+01
  0.41082365E-01 -0.12225825E+01
  0.41887902E-01 -0.12225825E+01
  0.42693439E-01 -0.12225825E+01
  0.43498975E-01 -0.12225825E+01
  0.44304512E-01 -0.12225825E+01
  0.45110048E-01 -0.12225825E+01
  0.45915585E-01 -0.12225825E+01
  0.46721122E-01 -0.12225825E+01
  0.47526658E-01 -0.12225825E+01
  0.48332195E-01 -0.12225825E+01
  0.49137731E-01 -0.12225825E+01
  0.49943268E-01 -0.12225825E+01
  0.50748804E-01 -0.12225825E+01
  0.51554341E-01 -0.12225825E+01
  0.52359878E-01 -0.12225825E+01
  0.53165414E-01 -0.12225825E+01
  0.53970951E-01 -0.12225825E+01
  0.54776487E-01 -0.12225825E+01
  0.55582024E-01 -0.12225825E+01
  0.56387560E-01 -0.12225825E+01
  0.57193097E-01 -0.12225825E+01
  0.57998634E-01 -0.12225825E+01
  0.58804170E-01 -0.12225825E+01
  0.59609707E-01 -0.12225825E+01
  0.60415243E-01 -0.12225825E+01
  0.61220780E-01 -0.12225825E+01
  0.62026316E-01 -0.12225825E+01
  0.62831853E-01 -0.12225825E+01
  0.63637390E-01 -0.12225825E+01
  0.64442926E-01 -0.12225825E+01
  0.65248463E-01 -0.12225825E+01
  0.66053999E-01 -0.12225825E+01
  0.66859536E-01 -0.12225825E+01
  0.67665073E-01 -0.12225825E+01
  0.68470609E-01 -0.12225825E+01
  0.69276146E-01 -0.12225825E+01
  0.70081682E-01 -0.12225825E+01
  0.70887219E-01 -0.12225825E+01
  0.71692755E-01 -0.12225825E+01
  0.72498292E-01 -0.12225825E+01
  0.73303829E-01 -0.12225825E+01
  0.74109365E-01 -0.12225825E+01
  0.74914902E-01 -0.12225825E+01
  0.75720438E-01 -0.12225825E+01
  0.76525975E-01 -0.12225825E+01
  0.77331511E-01 -0.12225825E+01
  0.78137048E-01 -0.12225825E+01
  0.78942585E-01 -0.12225825E+01
  0.79748121E-01 -0.12225825E+01
  0.80553658E-01 -0.12225825E+01
  
  0.00000000E+00 -0.12225823E+01
  0.80553658E-03 -0.12225823E+01
  0.16110732E-02 -0.12225823E+01
  0.24166097E-02 -0.12225823E+01
  0.32221463E-02 -0.12225823E+01
  0.40276829E-02 -0.12225823E+01
  0.48332195E-02 -0.12225823E+01
  0.56387560E-02 -0.12225823E+01
  0.64442926E-02 -0.12225823E+01
  0.72498292E-02 -0.12225823E+01
  0.80553658E-02 -0.12225823E+01
  0.88609024E-02 -0.12225823E+01
  0.96664389E-02 -0.12225823E+01
  0.10471976E-01 -0.12225823E+01
  0.11277512E-01 -0.12225823E+01
  0.12083049E-01 -0.12225823E+01
  0.12888585E-01 -0.12225823E+01
  0.13694122E-01 -0.12225823E+01
  0.14499658E-01 -0.12225823E+01
  0.15305195E-01 -0.12225823E+01
  0.16110732E-01 -0.12225823E+01
  0.16916268E-01 -0.12225823E+01
  0.17721805E-01 -0.12225823E+01
  0.18527341E-01 -0.12225823E+01
  0.19332878E-01 -0.12225823E+01
  0.20138414E-01 -0.12225823E+01
  0.20943951E-01 -0.12225823E+01
  0.21749488E-01 -0.12225823E+01
  0.22555024E-01 -0.12225823E+01
  0.23360561E-01 -0.12225823E+01
  0.24166097E-01 -0.12225823E+01
  0.24971634E-01 -0.12225823E+01
  0.25777170E-01 -0.12225823E+01
  0.26582707E-01 -0.12225823E+01
  0.27388244E-01 -0.12225823E+01
  0.28193780E-01 -0.12225823E+01
  0.28999317E-01 -0.12225823E+01
  0.29804853E-01 -0.12225823E+01
  0.30610390E-01 -0.12225823E+01
  0.31415927E-01 -0.12225823E+01
  0.32221463E-01 -0.12225823E+01
  0.33027000E-01 -0.12225823E+01
  0.33832536E-01 -0.12225823E+01
  0.34638073E-01 -0.12225823E+01
  0.35443609E-01 -0.12225823E+01
  0.36249146E-01 -0.12225823E+01
  0.37054683E-01 -0.12225823E+01
  0.37860219E-01 -0.12225823E+01
  0.38665756E-01 -0.12225823E+01
  0.39471292E-01 -0.12225823E+01
  0.40276829E-01 -0.12225823E+01
  0.41082365E-01 -0.12225823E+01
  0.41887902E-01 -0.12225823E+01
  0.42693439E-01 -0.12225823E+01
  0.43498975E-01 -0.12225823E+01
  0.44304512E-01 -0.12225823E+01
  0.45110048E-01 -0.12225823E+01
  0.45915585E-01 -0.12225823E+01
  0.46721122E-01 -0.12225823E+01
  0.47526658E-01 -0.12225823E+01
  0.48332195E-01 -0.12225823E+01
  0.49137731E-01 -0.12225823E+01
  0.49943268E-01 -0.12225823E+01
  0.50748804E-01 -0.12225823E+01
  0.51554341E-01 -0.12225823E+01
  0.52359878E-01 -0.12225823E+01
  0.53165414E-01 -0.12225823E+01
  0.53970951E-01 -0.12225823E+01
  0.54776487E-01 -0.12225823E+01
  0.55582024E-01 -0.12225823E+01
  0.56387560E-01 -0.12225823E+01
  0.57193097E-01 -0.12225823E+01
  0.57998634E-01 -0.12225823E+01
  0.58804170E-01 -0.12225823E+01
  0.59609707E-01 -0.12225823E+01
  0.60415243E-01 -0.12225823E+01
  0.61220780E-01 -0.12225823E+01
  0.62026316E-01 -0.12225823E+01
  0.62831853E-01 -0.12225823E+01
  0.63637390E-01 -0.12225823E+01
  0.64442926E-01 -0.12225823E+01
  0.65248463E-01 -0.12225823E+01
  0.66053999E-01 -0.12225823E+01
  0.66859536E-01 -0.12225823E+01
  0.67665073E-01 -0.12225823E+01
  0.68470609E-01 -0.12225823E+01
  0.69276146E-01 -0.12225823E+01
  0.70081682E-01 -0.12225823E+01
  0.70887219E-01 -0.12225823E+01
  0.71692755E-01 -0.12225823E+01
  0.72498292E-01 -0.12225823E+01
  0.73303829E-01 -0.12225823E+01
  0.74109365E-01 -0.12225823E+01
  0.74914902E-01 -0.12225823E+01
  0.75720438E-01 -0.12225823E+01
  0.76525975E-01 -0.12225823E+01
  0.77331511E-01 -0.12225823E+01
  0.78137048E-01 -0.12225823E+01
  0.78942585E-01 -0.12225823E+01
  0.79748121E-01 -0.12225823E+01
  0.80553658E-01 -0.12225823E+01
  
  0.00000000E+00 -0.51664745E+00
  0.80553658E-03 -0.51664745E+00
  0.16110732E-02 -0.51664745E+00
  0.24166097E-02 -0.51664745E+00
  0.32221463E-02 -0.51664745E+00
  0.40276829E-02 -0.51664745E+00
  0.48332195E-02 -0.51664745E+00
  0.56387560E-02 -0.51664745E+00
  0.64442926E-02 -0.51664745E+00
  0.72498292E-02 -0.51664745E+00
  0.80553658E-02 -0.51664745E+00
  0.88609024E-02 -0.51664745E+00
  0.96664389E-02 -0.51664745E+00
  0.10471976E-01 -0.51664745E+00
  0.11277512E-01 -0.51664745E+00
  0.12083049E-01 -0.51664745E+00
  0.12888585E-01 -0.51664745E+00
  0.13694122E-01 -0.51664745E+00
  0.14499658E-01 -0.51664745E+00
  0.15305195E-01 -0.51664745E+00
  0.16110732E-01 -0.51664745E+00
  0.16916268E-01 -0.51664745E+00
  0.17721805E-01 -0.51664745E+00
  0.18527341E-01 -0.51664745E+00
  0.19332878E-01 -0.51664745E+00
  0.20138414E-01 -0.51664745E+00
  0.20943951E-01 -0.51664745E+00
  0.21749488E-01 -0.51664745E+00
  0.22555024E-01 -0.51664745E+00
  0.23360561E-01 -0.51664745E+00
  0.24166097E-01 -0.51664745E+00
  0.24971634E-01 -0.51664745E+00
  0.25777170E-01 -0.51664745E+00
  0.26582707E-01 -0.51664745E+00
  0.27388244E-01 -0.51664745E+00
  0.28193780E-01 -0.51664745E+00
  0.28999317E-01 -0.51664745E+00
  0.29804853E-01 -0.51664745E+00
  0.30610390E-01 -0.51664745E+00
  0.31415927E-01 -0.51664745E+00
  0.32221463E-01 -0.51664745E+00
  0.33027000E-01 -0.51664745E+00
  0.33832536E-01 -0.51664745E+00
  0.34638073E-01 -0.51664745E+00
  0.35443609E-01 -0.51664745E+00
  0.36249146E-01 -0.51664745E+00
  0.37054683E-01 -0.51664745E+00
  0.37860219E-01 -0.51664745E+00
  0.38665756E-01 -0.51664745E+00
  0.39471292E-01 -0.51664745E+00
  0.40276829E-01 -0.51664745E+00
  0.41082365E-01 -0.51664745E+00
  0.41887902E-01 -0.51664745E+00
  0.42693439E-01 -0.51664745E+00
  0.43498975E-01 -0.51664745E+00
  0.44304512E-01 -0.51664745E+00
  0.45110048E-01 -0.51664745E+00
  0.45915585E-01 -0.51664745E+00
  0.46721122E-01 -0.51664745E+00
  0.47526658E-01 -0.51664745E+00
  0.48332195E-01 -0.51664745E+00
  0.49137731E-01 -0.51664745E+00
  0.49943268E-01 -0.51664745E+00
  0.50748804E-01 -0.51664745E+00
  0.51554341E-01 -0.51664745E+00
  0.52359878E-01 -0.51664745E+00
  0.53165414E-01 -0.51664745E+00
  0.53970951E-01 -0.51664745E+00
  0.54776487E-01 -0.51664745E+00
  0.55582024E-01 -0.51664745E+00
  0.56387560E-01 -0.51664745E+00
  0.57193097E-01 -0.51664745E+00
  0.57998634E-01 -0.51664745E+00
  0.58804170E-01 -0.51664745E+00
  0.59609707E-01 -0.51664745E+00
  0.60415243E-01 -0.51664745E+00
  0.61220780E-01 -0.51664745E+00
  0.62026316E-01 -0.51664745E+00
  0.62831853E-01 -0.51664745E+00
  0.63637390E-01 -0.51664745E+00
  0.64442926E-01 -0.51664745E+00
  0.65248463E-01 -0.51664745E+00
  0.66053999E-01 -0.51664745E+00
  0.66859536E-01 -0.51664745E+00
  0.67665073E-01 -0.51664745E+00
  0.68470609E-01 -0.51664745E+00
  0.69276146E-01 -0.51664745E+00
  0.70081682E-01 -0.51664745E+00
  0.70887219E-01 -0.51664745E+00
  0.71692755E-01 -0.51664745E+00
  0.72498292E-01 -0.51664745E+00
  0.73303829E-01 -0.51664745E+00
  0.74109365E-01 -0.51664745E+00
  0.74914902E-01 -0.51664745E+00
  0.75720438E-01 -0.51664745E+00
  0.76525975E-01 -0.51664745E+00
  0.77331511E-01 -0.51664745E+00
  0.78137048E-01 -0.51664745E+00
  0.78942585E-01 -0.51664745E+00
  0.79748121E-01 -0.51664745E+00
  0.80553658E-01 -0.51664745E+00
  
